ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,School Type,Offers Kindergarten Classes,Has A Pre-K,Grades Offered,Date The School Building Opened,Year The School Building Opened,Age of The School Building,X Coordinate,Y Coordinate,Community District,Council District,Census Tract,Borough Block Lot,NTA,Neighborhood,Principal,Geographical District Code,Admin District Location Code,Lat,Lon,Pre-K Seats Available,Pre-K Applicants,Pre-K offers,Pre-K Admissions Rate,Kindergarten Seats Available,Kindergarten Applicants,Kindergarten offers,Kindergarten Admissions Rate,Grade 6 Seats Available,Grade 6 Applicants,Grade 6 offers,Grade 6 Admissions Rate,Grade 9 Seats Available,Grade 9 Applicants,Grade 9 offers,Grade 9 Admissions Rate,Pre-K Total Enrollment Including Half Day And Full Day,Number of Female Students in Pre-K,Percentage of Female Students in Pre-K,Number of Male Students in Pre-K,Percentage of Male Students in Pre-K,Number of Asian Students in Pre-K,Percentage of Asian Students in Pre-K,Number of Black Students in Pre-K,Percentage of Black Students in Pre-K,Number of Hispanic Students in Pre-K,Percentage of Hispanic Students in Pre-K,Number of Students with a Race listed as Other in Pre-K,Percentage of Students with a Race listed as Other in Pre-K,Number of White Students in Pre-K,Percentage of White Students in Pre-K,Number of 3rd Through 8th Grade Students Who Passed The State English Language Arts Exams,Percentage of 3rd Through 8th Grade Students Who Passed The State English Language Arts Exams,Number of 3rd Through 8th Grade Students Who Passed The State Math Exam,Percentage of 3rd Through 8th Grade Students Who Passed The State Math Exam,Does the School Have A Gifted And Talented Program,Total Number of Removals and Suspensions,Kindergarten General Education Average Class Size,Kindergarten Integrated Co-Teaching And Gifted and Talented Average Class Size ,Kindergarten Gifted and Talented Average Class Size ,Kindergarten Integrated Co-Teaching Average Class Size ,Full Time Licensed Pe Teachers,Type of Physical Education Space,Is Physical Education Space Shared With Other Schools,Is the Physical Education Space Inside or Outside,Is Physical Education Space Space Used For Any Other Purpose Beside Physical Education,Does the School have an Auditorium,Does the School have a Library,"Total Number of Teachers, Administrators and Support Staff",Total Expense Budget,PTA Funding,PTA Funding Per Student,Total Enrollment,Number of Students In Grade K,Number of Students In Grade 1,Number of Students In Grade 2,Number of Students In Grade 3,Number of Students In Grade 4,Number of Students In Grade 5,Number of Students In Grade 6,Number of Students In Grade 7,Number of Students In Grade 8,Number of Students In Grade 9,Number of Students In Grade 10,Number of Students In Grade 11,Number of Students In Grade 12,Number of Female Students,Percentage of Female Students,Number of Male Students,Percentage of Male Students,Number of Asian Students,Percentage of Asian Students,Number of Black Students,Percentage of Black Students,Number of Hispanic Students,Percentage of Hispanic Students,Number of Multiple Race Categories Not Represented,Percentage of Multiple Race Categories Not Represented,Number of White Students,Percentage of White Students,Number of Students With Disabilities,Percentage of Students With Disabilities,Number of English Language Learners,Percentage of English Language Learners,Number of Students In Poverty,Percentage of  Students In Poverty,Economic Need Index,Average Daily Breakfast Participation,Average Daily Lunch Participation,Number of Salad Bars,Elementary Admissions Methods,Elementary School Admissions Methods Description,Does the School have a Gifted and Talented Program in Kindergarten,Did The School Make offers To Students Who Live Outside The Zone,Type of Dual Language Programs,Phone Number,Address,Number of Guidance Counselors,Number of Social Workers,Is the School Co Located,How Accessible is the School,All Four Arts Disciplines Provided to Grades 1 through 5,Grade 3 # Level 1 ELA,Grade 3  % Level 1 ELA,Grade 3 # Level 2 ELA,Grade 3 % Level 2 ELA,Grade 3 # Level 3 ELA,Grade 3 % Level 3 ELA,Grade 3 # Level 4 ELA,Grade 3 % Level 4 ELA,Grade 4 # Level 1 ELA,Grade 4  % Level 1 ELA,Grade 4 # Level 2 ELA,Grade 4 % Level 2 ELA,Grade 4 # Level 3 ELA,Grade 4 % Level 3 ELA,Grade 4 # Level 4 ELA,Grade 4 % Level 4 ELA,Grade 5 # Level 1 ELA,Grade 5  % Level 1 ELA,Grade 5 # Level 2 ELA,Grade 5 % Level 2 ELA,Grade 5 # Level 3 ELA,Grade 5 % Level 3 ELA,Grade 5 # Level 4 ELA,Grade 5 % Level 4 ELA,Grade 6 # Level 1 ELA,Grade 6  % Level 1 ELA,Grade 6 # Level 2 ELA,Grade 6 % Level 2 ELA,Grade 6 # Level 3 ELA,Grade 6 % Level 3 ELA,Grade 6 # Level 4 ELA,Grade 6 % Level 4 ELA,Grade 7 # Level 1 ELA,Grade 7  % Level 1 ELA,Grade 7 # Level 2 ELA,Grade 7 % Level 2 ELA,Grade 7 # Level 3 ELA,Grade 7 % Level 3 ELA,Grade 7 # Level 4 ELA,Grade 7 % Level 4 ELA,Grade 8 # Level 1 ELA,Grade 8  % Level 1 ELA,Grade 8 # Level 2 ELA,Grade 8 % Level 2 ELA,Grade 8 # Level 3 ELA,Grade 8 % Level 3 ELA,Grade 8 # Level 4 ELA,Grade 8 % Level 4 ELA,Grade 3 # Level 1 Math,Grade 3  % Level 1 Math,Grade 3 # Level 2 Math,Grade 3 % Level 2 Math,Grade 3 # Level 3 Math,Grade 3 % Level 3 Math,Grade 3 # Level 4 Math,Grade 3 % Level 4 Math,Grade 4 # Level 1 Math,Grade 4  % Level 1 Math,Grade 4 # Level 2 Math,Grade 4 % Level 2 Math,Grade 4 # Level 3 Math,Grade 4 % Level 3 Math,Grade 4 # Level 4 Math,Grade 4 % Level 4 Math,Grade 5 # Level 1 Math,Grade 5  % Level 1 Math,Grade 5 # Level 2 Math,Grade 5 % Level 2 Math,Grade 5 # Level 3 Math,Grade 5 % Level 3 Math,Grade 5 # Level 4 Math,Grade 5 % Level 4 Math,Grade 6 # Level 1 Math,Grade 6  % Level 1 Math,Grade 6 # Level 2 Math,Grade 6 % Level 2 Math,Grade 6 # Level 3 Math,Grade 6 % Level 3 Math,Grade 6 # Level 4 Math,Grade 6 % Level 4 Math,Grade 7 # Level 1 Math,Grade 7  % Level 1 Math,Grade 7 # Level 2 Math,Grade 7 % Level 2 Math,Grade 7 # Level 3 Math,Grade 7 % Level 3 Math,Grade 7 # Level 4 Math,Grade 7 % Level 4 Math,Grade 8 # Level 1 Math,Grade 8  % Level 1 Math,Grade 8 # Level 2 Math,Grade 8 % Level 2 Math,Grade 8 # Level 3 Math,Grade 8 % Level 3 Math,Grade 8 # Level 4 Math,Grade 8 % Level 4 Math
14K016,K016,P.S. 016 Leonard Dunkly,3.31E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,SE",7/1/1918,1918,100,994772,196519,301,33,53500,3021770001,BK72,Williamsburg                                                               ,MARY RENNY,14,K814,40.706069,-73.962049,18,26,16,62%,50,45,Suppressed for Privacy,Suppressed for Privacy,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,12,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,10,83%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,22, 25.00 ,21,23.90,NO,Redacted for privacy concerns,17,0,0,0,0,YES,YES,Inside,NO,YES,YES,42,"$3,682,382",$0,$0,223,35,43,37,21,37,38,0,0,0,0,0,0,0,123,55%,100,45%,0,0%,76,34%,141,63%,3,1%,3,1%,67,30%,11,5%,203,91%,95%,101,186,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,N,NONE,718-782-5352,"157 WILSON STREET, BROOKLYN NY 11211",1,1,YES,Not Accessible,No,5,26.3,3,15.8,10,52.6,1,5.3,6,17.1,21,60,7,20,1,2.9,14,41.2,17,50,2,5.9,1,2.9,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,9,45,4,20,6,30,1,5,20,57.1,7,20,7,20,1,2.9,15,45.5,12,36.4,5,15.2,1,3,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
14K017,K017,P.S. 017 Henry D. Woodworth,3.31E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,SE",7/1/1921,1921,97,996087,199871,301,34,51900,3023450001,BK73,North Side-South Side                                                      ,ROBERT MARCHI,14,K814,40.715268,-73.9573,28,94,28,30%,75,87,76,87%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,22,12,55%,10,45%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,17,77%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,44, 38.30 ,56,48.70,NO,Redacted for privacy concerns,19,0,0,21,1,NO,No Gymnasium,No Gymnasium,No Gymnasium,YES,YES,50,"$4,761,283",$0,$0,275,45,32,40,43,48,45,0,0,0,0,0,0,0,136,49%,139,51%,4,1%,12,4%,223,81%,5,2%,31,11%,93,34%,57,21%,188,68%,72%,64,169,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,N,NONE,718-387-2929,"208 NORTH  5 STREET, BROOKLYN NY 11211",0,1,YES,Not Accessible,No,9,23.7,12,31.6,16,42.1,1,2.6,9,24.3,17,45.9,8,21.6,3,8.1,9,22.5,15,37.5,12,30,4,10,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,9,23.7,7,18.4,13,34.2,9,23.7,11,28.9,11,28.9,6,15.8,10,26.3,7,17.9,14,35.9,11,28.2,7,17.9,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
14K018,K018,P.S. 018 Edward Bush,3.31E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,SE",7/1/1916,1916,102,999028,198274,301,34,50300,3027870001,BK90,East Williamsburg                                                          ,Alison Alexander,14,K814,40.71088,-73.946695,36,50,30,60%,50,64,37,58%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,18,11,61%,7,39%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,14,78%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,12, 18.80 ,19,29.20,NO,Redacted for privacy concerns,19,0,0,12,1,NO,No Gymnasium,No Gymnasium,No Gymnasium,NO,NO,36,"$3,020,941",$0,$0,178,38,28,25,24,22,23,0,0,0,0,0,0,0,80,45%,98,55%,2,1%,36,20%,127,71%,1,1%,12,7%,55,31%,32,18%,156,88%,85%,110,142,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,SPANISH,718-387-3241,"101 MAUJER STREET, BROOKLYN NY 11206",1,0,NO,Not Accessible,No,10,55.6,4,22.2,3,16.7,1,5.6,7,30.4,10,43.5,3,13,3,13,10,43.5,11,47.8,2,8.7,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,9,47.4,7,36.8,2,10.5,1,5.3,9,40.9,6,27.3,5,22.7,2,9.1,11,45.8,4,16.7,9,37.5,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
14K023,K023,P.S. 023 Carter G. Woodson,3.31E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,SE",7/1/1966,1966,52,998876,192295,303,36,25901,3017590013,BK75,Bedford                                                                    ,Joseph Mattina,14,K814,40.69447,-73.947256,36,50,34,68%,50,59,32,54%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,27,16,59%,11,41%,suppressed for privacy concerns,suppressed for privacy concerns,14,52%,10,37%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,31, 33.00 ,34,35.80,NO,Redacted for privacy concerns,19,0,0,17,1,NO,No Gymnasium,No Gymnasium,NO,NO,YES,57,"$4,478,609",$0,$0,286,47,44,47,45,37,39,0,0,0,0,0,0,0,136,48%,150,52%,2,1%,145,51%,130,45%,5,2%,4,1%,86,30%,22,8%,257,90%,95%,103,233,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,NONE,718-387-0375,"545 WILLOUGHBY AVENUE, BROOKLYN NY 11206",1,0,YES,Partially Accessible,No,8,22.2,13,36.1,15,41.7,No Data,No Data,9,36,11,44,3,12,2,8,10,30.3,12,36.4,10,30.3,1,3,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,10,27.8,6,16.7,10,27.8,10,27.8,15,57.7,6,23.1,5,19.2,0,0,15,45.5,9,27.3,9,27.3,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
14K031,K031,P.S. 031 Samuel F. Dupont,3.31E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,06,SE",7/1/1900,1900,118,996961,204135,301,33,56100,3025950001,BK76,Greenpoint                                                                 ,MARY SCARLATO,14,K814,40.72697,-73.954139,90,283,90,32%,100,298,94,32%,No Data,No Data,No Data,No Data,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,84,34,40%,50,60%,15,18%,suppressed for privacy concerns,suppressed for privacy concerns,25,30%,suppressed for privacy concerns,suppressed for privacy concerns,39,46%,136, 72.00 ,140,72.20,NO,0,22,0,0,23,1,YES,No Gymnasium,Inside,NO,YES,NO,60,"$6,257,759","$22,080",$37,592,94,96,102,82,71,63,0,0,0,0,0,0,0,278,47%,314,53%,55,9%,27,5%,247,42%,9,2%,254,43%,82,14%,42,7%,426,72%,59%,230,423,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,NONE,718-383-8998,"75 MESEROLE AVENUE, BROOKLYN NY 11222",0,0,NO,Not Accessible,Yes,2,2.7,14,18.9,40,54.1,18,24.3,6,9.4,13,20.3,26,40.6,19,29.7,10,19.6,8,15.7,20,39.2,13,25.5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,4,5.1,16,20.5,34,43.6,24,30.8,4,6.2,16,24.6,11,16.9,34,52.3,6,11.8,8,15.7,15,29.4,22,43.1,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
14K034,K034,P.S. 034 Oliver H. Perry,3.31E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,SE",07/01/1867,1867,151,998176,203920,301,33,57300,3026220028,BK76,Greenpoint                                                                 ,Carmen Asselta,14,K814,40.726378,-73.949756,36,277,36,13%,75,258,73,28%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,35,13,37%,22,63%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,26,74%,107, 59.10 ,117,65.70,NO,9,22,0,0,0,1,NO,No Gymnasium,No Gymnasium,No Gymnasium,NO,NO,50,"$4,886,470","$15,876",$33,482,73,68,73,78,68,87,0,0,0,0,0,0,0,229,48%,253,52%,12,2%,22,5%,80,17%,6,1%,362,75%,62,13%,73,15%,138,29%,39%,110,239,2,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,POLISH,718-389-5842,"131 NORMAN AVENUE, BROOKLYN NY 11222",0,0,NO,Not Accessible,No,7,11.3,18,29,31,50,6,9.7,3,5.4,18,32.1,21,37.5,14,25,6,9.5,22,34.9,20,31.7,15,23.8,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,10,15.9,14,22.2,29,46,10,15.9,4,7,11,19.3,15,26.3,27,47.4,7,12.1,15,25.9,20,34.5,16,27.6,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
14K059,K059,P.S. 059 William Floyd,3.31E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,SE",7/1/1956,1956,62,999978,193443,303,36,28502,3017490001,BK35,Stuyvesant Heights                                                         ,Cherry ann Joseph Hislop,14,K814,40.697619,-73.943279,36,63,34,54%,50,85,44,52%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,29,14,48%,15,52%,suppressed for privacy concerns,suppressed for privacy concerns,12,41%,16,55%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,37, 28.70 ,42,32.10,NO,Redacted for privacy concerns,26,0,0,22,0,YES,YES,Inside,NO,YES,YES,47,"$4,307,723",$0,$0,312,40,52,47,44,49,51,0,0,0,0,0,0,0,149,48%,163,52%,4,1%,159,51%,139,45%,6,2%,4,1%,77,25%,29,9%,293,94%,95%,187,237,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,SPANISH,718-443-3600,"211 THROOP AVENUE, BROOKLYN NY 11206",1,0,YES,Not Accessible,No,13,28.9,17,37.8,13,28.9,2,4.4,10,23.8,20,47.6,11,26.2,1,2.4,15,35.7,17,40.5,8,19,2,4.8,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,12,25.5,7,14.9,21,44.7,7,14.9,17,40.5,18,42.9,6,14.3,1,2.4,24,57.1,11,26.2,4,9.5,3,7.1,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
14K084,K084,P.S. 084 Jose De Diego,3.31E+11,DOE,General Academic,K-8,YES,YES,"PK,0K,01,02,03,04,05,06,07,08,SE",7/1/1969,1969,49,994283,199805,301,34,55100,3023910001,BK73,North Side-South Side                                                      ,Sereida Rodriguez,14,K814,40.715089,-73.963808,54,233,54,23%,83,251,64,25%,108,280,100,0.357142857,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,69,35,51%,34,49%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,30,43%,8,12%,24,35%,180, 41.80 ,147,34.30,NO,11,19,0,0,14,1,YES,No Gymnasium,Inside,NO,NO,YES,111,"$9,989,013",$0,$0,793,78,67,88,82,107,91,74,68,69,0,0,0,0,384,48%,409,52%,29,4%,30,4%,492,62%,40,5%,202,25%,132,17%,126,16%,373,47%,57%,253,708,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,N,SPANISH,718-384-8063,"250 BERRY STREET, BROOKLYN NY 11211",1,2,NO,Not Accessible,No,16,22.2,21,29.2,32,44.4,3,4.2,10,10.1,30,30.3,33,33.3,26,26.3,26,36.6,21,29.6,14,19.7,10,14.1,28,45.9,14,23,11,18,8,13.1,25,39.1,20,31.3,16,25,3,4.7,18,28.1,22,34.4,19,29.7,5,7.8,24,33.3,18,25,19,26.4,11,15.3,11,11.2,30,30.6,34,34.7,23,23.5,19,26.4,22,30.6,18,25,13,18.1,32,53.3,22,36.7,5,8.3,1,1.7,34,54,21,33.3,8,12.7,0,0,23,35.9,26,40.6,13,20.3,2,3.1
14K110,K110,P.S. 110 The Monitor,3.31E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,SE",07/01/1895,1895,123,1000347,202961,301,33,59100,3026880042,BK76,Greenpoint                                                                 ,ANNA CANO AMATO,14,K814,40.723743,-73.941926,90,330,90,27%,100,311,97,31%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,86,44,51%,42,49%,6,7%,suppressed for privacy concerns,suppressed for privacy concerns,16,19%,suppressed for privacy concerns,suppressed for privacy concerns,59,69%,92, 57.50 ,86,53.40,NO,0,23,0,0,0,0,YES,No Gymnasium,Inside,NO,YES,YES,51,"$4,773,230","$51,077",$98,523,96,86,87,75,48,45,0,0,0,0,0,0,0,250,48%,273,52%,31,6%,18,3%,100,19%,7,1%,367,70%,44,8%,47,9%,136,26%,33%,151,196,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,FRENCH,718-383-7600,"124 MONITOR STREET, BROOKLYN NY 11222",1,0,NO,Fully Accessible,No,6,8.1,22,29.7,37,50,9,12.2,1,2.2,13,28.9,17,37.8,14,31.1,14,34.1,12,29.3,10,24.4,5,12.2,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,6,8.2,22,30.1,32,43.8,13,17.8,7,15.6,14,31.1,14,31.1,10,22.2,17,39.5,9,20.9,8,18.6,9,20.9,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
14K120,K120,P.S. 120 Carlos Tapia,3.31E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,SE",7/1/1965,1965,53,1001472,194610,304,34,38900,3031370026,BK78,Bushwick South                                                             ,LIZABETH CARABALLO,14,K814,40.700819,-73.937888,54,55,19,35%,75,90,48,53%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,46,26,57%,20,43%,suppressed for privacy concerns,suppressed for privacy concerns,8,17%,35,76%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,63, 42.00 ,65,41.90,NO,0,17,0,0,0,1,YES,YES,Inside,NO,YES,YES,50,"$5,490,524",$0,$0,415,60,59,68,62,58,62,0,0,0,0,0,0,0,203,49%,212,51%,8,2%,79,19%,311,75%,5,1%,12,3%,90,22%,63,15%,361,87%,91%,157,378,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,NONE,718-455-1000,"18 BEAVER STREET, BROOKLYN NY 11206",1,1,YES,Not Accessible,Yes,12,22.6,15,28.3,21,39.6,5,9.4,12,25,17,35.4,15,31.3,4,8.3,18,36.7,13,26.5,14,28.6,4,8.2,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,17,32.1,10,18.9,14,26.4,12,22.6,14,28,15,30,13,26,8,16,16,30.8,18,34.6,11,21.2,7,13.5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
14K132,K132,P.S. 132 The Conselyea School,3.31E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,SE",7/1/1902,1902,116,999313,199692,301,34,49700,3027590001,BK90,East Williamsburg                                                          ,BETH LUBECK,14,K814,40.714772,-73.945663,72,288,72,25%,92,349,86,25%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,72,30,42%,42,58%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,23,32%,suppressed for privacy concerns,suppressed for privacy concerns,33,46%,187, 67.00 ,184,65.70,YES,36,21,0,27,0,1,NO,No Gymnasium,No Gymnasium,No Gymnasium,NO,NO,70,"$6,580,867",$0,$0,723,123,117,108,93,112,98,0,0,0,0,0,0,0,366,51%,357,49%,48,7%,102,14%,252,35%,16,2%,305,42%,78,11%,52,7%,297,41%,52%,210,441,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",Yes,Yes,NONE,718-599-7301,"320 MANHATTAN AVENUE, BROOKLYN NY 11211",1,1,NO,Partially Accessible,Yes,8,9,23,25.8,41,46.1,17,19.1,12,11.2,33,30.8,36,33.6,26,24.3,6,7.2,10,12,29,34.9,38,45.8,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,18,20.2,17,19.1,25,28.1,29,32.6,13,12.1,33,30.8,32,29.9,29,27.1,2,2.4,13,15.5,42,50,27,32.1,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
